char_count,word_count,token_count
12036,2069,2777
23245,3977,4898
19363,3360,4100
5716,1007,1293
6929,1157,1394
5637,986,1263
14596,2490,3218
3240,552,677
1207,210,244
1077,187,227
9395,1510,2102
9645,1569,1898
2343,393,484
4852,797,1037
5122,850,1175
7982,1362,1715
7299,1205,1626
13201,2289,3050
17594,3006,3809
17922,3191,4025
15545,2604,3247
29176,5037,5987
20892,3446,4548
13722,2379,3384
50374,8556,11161
15363,2661,3348
8844,1489,2108
3420,588,713
4195,718,946
3367,570,730
4219,730,974
2448,424,568
928,164,203
29064,5071,6123
5114,870,1176
2578,441,591
1853,313,339
3665,643,755
28208,4558,5773
3215,555,751
2465,432,587
6025,1065,1342
54955,9463,11815
10235,1766,2035
806,139,169
4719,771,1092
13031,2275,2829
26108,4632,5835
15542,2652,3484
31159,5201,6773
352,62,85
8582,1509,1781
23891,3914,5171
12993,2202,2778
11525,1981,2474
16959,2693,3546
4054,689,881
34597,6073,7260
17560,3080,4111
1324,224,283
2005,347,439
3228,562,693
2068,341,397
1017,174,225
1700,291,353
2057,368,445
9074,1518,1857
4729,802,964
5635,960,1194
12848,2176,2648
36527,6037,7313
44409,7450,9034
8042,1299,1604
3337,549,703
2649,469,613
2018,338,444
6619,1048,1344
855,143,175
3301,579,697
3330,550,706
3990,680,891
4684,761,912
4158,721,866
6984,1173,1581
10858,1793,2335
3308,548,712
14196,2481,3236
8930,1559,1952
6141,1092,1349
18234,3215,4094
1215,215,244
5905,972,1289
7981,1288,1624
10687,1811,2325
2877,503,633
5205,883,1105
8925,1545,1976
130616,21906,27695
1705,282,361
19063,3366,4412
6866,1133,1434
1162,201,237
25167,4209,5353
12257,2128,2542
3623,628,891
7115,1197,1529
17567,2826,3842
30402,4858,6509
4591,814,1026
14573,2488,3241
5642,947,1204
1854,300,404
4020,687,883
17271,2795,3432
20658,3525,4299
3559,625,766
4646,792,1065
32113,5451,7029
1421,227,280
21080,3803,4599
8700,1428,1745
20124,3309,4596
5865,1027,1318
45725,7529,10226
7446,1276,1648
9687,1653,2044
21091,3739,4521
4177,726,931
8153,1294,1628
19144,3222,4197
5430,924,1251
16651,2973,3999
10289,1744,2231
11218,1948,2379
2799,463,603
4950,796,977
11162,1927,2336
2766,476,556
868,148,181
3697,612,750
5442,932,1170
14977,2626,3335
12785,2154,2641
4283,711,813
3368,591,762
1864,311,364
13584,2295,2801
1778,289,352
29974,5153,6573
36991,6270,7478
7978,1389,1698
19727,3287,4117
2141,373,454
1696,301,346
1508,260,292
520,89,118
2711,465,615
49507,8529,10477
15590,2623,3140
5375,956,1133
11688,2098,2742
6810,1239,1657
20671,3534,4414
973,160,192
1567,261,318
2741,465,567
21118,3519,4270
17041,2896,3737
3348,587,745
19843,3473,4624
2117,386,484
961,160,196
14952,2561,3121
36366,6324,7850
24444,3992,4976
4691,794,966
14727,2578,3561
4897,827,1082
4454,745,927
2971,506,643
2202,372,489
6309,1102,1462
37279,6160,7867
14929,2644,3140
6314,1103,1461
12818,2228,2788
5371,892,1170
9746,1669,2238
14549,2506,3111
24371,4262,5278
2888,491,663
9905,1668,1994
7224,1174,1603
30213,5102,6941
14554,2478,3116
3430,567,719
11613,1972,2709
22059,3623,4417
8602,1484,1743
24081,4143,5489
25610,4344,5128
4773,815,1059
21590,3783,4669
26378,4205,5509
13039,2227,2812
7611,1250,1571
1496,259,315
5453,922,1089
9724,1717,2243
3429,569,664
7010,1171,1496
27642,4337,6416
18028,3043,3999
28976,4641,5804
18662,3190,3991
25172,4153,5073
15121,2470,2967
12303,2180,2771
2162,355,444
1294,219,279
2633,424,515
2139,363,447
1710,291,336
5053,863,1137
14873,2626,3265
8919,1502,1839
85036,14209,17895
47032,7995,10233
46844,7896,10314
16614,2877,3775
15839,2750,3452
2489,429,535
28304,4905,6467
4094,715,859
12315,2147,2793
13746,2314,2811
39989,6588,7839
15129,2584,3188
6270,1040,1382
1008,167,229
11653,2040,2634
14917,2422,3206
29570,5054,5771
4984,845,1206
2425,422,510
28272,4756,5940
12425,2205,2842
23293,3995,5028
10566,1889,2498
29994,4921,6253
2467,432,580
36873,6448,7954
5353,879,1227
27566,4476,5771
13874,2348,2848
896,167,197
8591,1500,1880
7933,1283,1572
7136,1270,1770
4453,773,943
28557,4671,5861
3488,563,684
10160,1807,2306
1279,224,271
4643,807,1059
4043,699,882
2205,380,457
4270,753,915
1104,198,244
13271,2431,3046
6599,1163,1547
2142,378,468
29570,4896,6259
1999,317,438
128796,21591,26488
10201,1748,2097
7783,1348,1747
16444,2886,3627
2281,381,543
4788,790,919
2159,377,488
2001,343,403
3232,536,758
13718,2375,2881
10124,1672,2047
4865,818,1087
3023,539,666
5963,1046,1240
1440,241,308
7516,1290,1676
672,110,135
3986,652,786
3419,597,699
7314,1206,1577
2116,355,477
6316,1098,1636
8645,1505,1871
7296,1205,1558
1739,308,354
3332,558,666
8956,1470,1734
7414,1290,1670
12949,2135,2652
18945,3270,4198
8899,1570,1879
3016,506,654
11891,1994,2455
21006,3663,4677
7010,1194,1596
82145,14038,17639
3004,506,618
12256,2141,2708
15392,2699,3333
962,168,198
1878,323,375
6849,1216,1709
2567,430,515
6415,1084,1253
14563,2501,3140
30674,5236,6391
17182,2893,3517
2284,405,473
20427,3396,4456
4629,796,1043
16940,2744,3724
1400,233,293
7258,1224,1427
13000,2114,2705
78452,13118,18163
12304,2101,2936
5652,947,1103
30564,5273,6508
7990,1371,1811
8959,1493,1926
4500,722,926
10223,1702,2135
3807,636,781
5729,985,1249
1987,339,457
5604,996,1190
2141,382,468
3170,530,640
11211,1938,2304
22063,3804,4588
8481,1483,1977
3562,589,704
3029,508,651
46346,7774,9442
5834,985,1166
3738,640,795
20940,3679,4814
2499,434,501
75854,12516,14357
5187,911,1070
3753,659,858
7453,1247,1488
10915,1840,2474
2512,433,535
5476,951,1226
3754,652,857
1496,261,325
618,105,128
3263,524,698
9612,1615,2027
20450,3499,4324
1740,301,353
3129,528,653
2086,356,537
1794,296,398
4952,853,1082
6033,1049,1347
8963,1527,1986
25044,4071,5125
8002,1328,1597
9121,1609,2106
9710,1736,2428
2511,460,712
12084,2059,2702
946,148,182
736,129,141
4333,708,850
4047,696,831
24415,4160,5004
2460,417,506
43350,7442,9665
1237,222,263
31333,5103,5977
13926,2259,2992
4187,662,939
2949,535,672
42880,7449,9554
1863,316,416
2010,352,391
2692,484,588
5684,967,1287
4625,783,1090
2401,388,492
18965,3269,4162
9123,1521,1905
17048,2925,3834
9205,1556,1871
14383,2452,3170
47606,7935,10348
21161,3770,4719
40742,6777,8762
13121,2265,2939
2810,481,567
6071,1070,1373
5750,1033,1287
17932,3092,3958
5279,944,1214
20317,3523,4551
7611,1275,1754
2469,424,529
2588,442,522
8640,1426,1936
4414,760,898
3760,630,837
1704,284,321
8271,1344,1721
1584,276,391
6463,1075,1289
17569,3059,4012
28401,4844,5788
20316,3611,4607
7581,1268,1629
1792,300,355
2473,412,497
4482,801,992
4060,716,928
1824,316,390
2405,427,527
15772,2815,3450
2877,487,588
12989,2178,2776
11877,2020,2490
3120,519,680
3596,663,783
21628,3690,4609
6914,1152,1466
1859,326,398
41935,7255,8959
4700,803,1025
25466,4350,5618
30098,5079,6539
3720,643,860
4892,846,1091
4069,706,1017
3781,609,764
7920,1260,1762
4504,755,946
4990,839,1080
15424,2695,3251
5518,966,1223
8719,1433,1938
4738,778,1083
2820,489,591
13187,2222,2770
3986,677,965
13637,2333,2926
40825,7053,8825
2042,318,393
3157,516,617
1652,289,342
24113,3978,4997
3022,500,627
40381,7050,8708
1609,249,336
1063,179,224
900,149,184
6631,1143,1455
4144,700,901
13763,2369,2989
4527,822,961
4301,708,920
3376,586,762
4631,797,1057
9964,1733,2189
13580,2416,3261
10412,1816,2505
12733,2158,2580
3266,533,665
7109,1234,1600
17492,3032,3966
9359,1622,2023
2859,474,573
1791,309,399
1319,227,288
35473,5646,7151
6486,1154,1536
4045,710,980
5834,1016,1302
23764,4076,5129
3304,538,798
1158,200,237
4220,690,885
3754,637,784
7545,1294,1632
13932,2365,2982
10275,1744,2227
48524,8429,9930
1096,172,222
1418,235,307
2421,401,482
1833,325,417
429,74,98
25443,4446,5461
1391,247,301
3715,653,773
1863,322,421
11150,1942,2375
8331,1356,1600
20007,3383,4041
17103,2922,3616
15122,2519,3099
3919,662,842
4212,755,938
18926,3168,3919
4717,760,969
2365,397,487
7397,1221,1547
1445,252,306
5290,921,1139
10515,1822,2189
1010,168,212
2823,485,586
10118,1684,2234
31381,5414,6727
23720,4098,5192
14570,2418,2995
6453,1122,1389
1290,213,330
2198,392,497
7602,1246,1576
13412,2307,2796
15341,2702,3602
1067,187,207
44370,7405,9136
788,136,155
1424,249,306
1731,304,362
3306,561,702
1396,243,286
3647,628,764
8327,1393,1792
24038,4121,5016
6636,1181,1612
2843,488,635
3394,566,687
4412,765,1037
23973,4208,5532
6828,1204,1549
3381,590,672
3578,598,759
3104,554,674
25898,4232,5450
11503,1948,2421
199686,34008,43002
3588,603,796
8817,1535,2034
6691,1105,1362
14383,2361,3177
11516,1950,2451
2678,432,514
4906,818,1008
3390,572,797
9800,1615,2035
5429,964,1328
1853,309,401
4075,697,833
1429,249,336
9438,1720,2221
1657,301,367
16717,3014,3715
1295,216,289
13819,2426,3177
3939,668,925
51012,8538,10242
2046,335,433
49461,8144,10295
1208,209,252
1262,226,274
1992,342,389
2981,468,654
2781,493,591
2793,485,570
1560,271,352
12762,2314,2887
7114,1251,1558
4602,828,1055
2780,474,628
7359,1269,1561
3144,553,783
25713,4398,5546
14746,2631,3310
2842,481,581
979,174,214
6886,1175,1466
2026,357,439
2062,347,409
3290,567,745
10136,1740,2331
15493,2652,3090
17321,2979,3528
1628,271,359
2898,477,639
2308,393,483
3465,613,739
9394,1637,2055
1411,216,301
23679,3981,4792
26689,4560,5767
11373,1955,2334
53415,9404,12192
10677,1722,2170
20250,3259,4179
28392,4867,6076
20817,3491,4532
7123,1112,1567
82887,14130,17270
9658,1672,2130
5417,926,1085
26586,4576,5844
13239,2125,2671
3405,588,707
1150,197,247
1066,190,234
993,181,210
1060,180,208
2756,475,581
5621,900,1152
7377,1235,1558
1486,249,344
9299,1611,2305
13947,2440,3061
7212,1207,1626
3917,667,903
10312,1734,2153
4228,743,957
1638,277,352
7340,1285,1635
18954,3127,3792
12851,2202,2914
20686,3492,4368
5321,872,1193
30791,5216,6517
9868,1693,2073
10591,1786,2189
1200,221,286
2734,468,600
16272,2783,3515
5660,959,1140
3039,498,619
4284,744,944
38871,6199,8069
1533,247,318
7320,1274,1548
16616,2860,3529
17824,3116,4084
17928,2887,3497
45887,7566,9797
18418,3184,3914
17818,3120,4078
15972,2737,3445
36893,6059,7365
1941,319,469
2914,504,578
20688,3468,4367
3170,543,660
4086,688,832
5979,1009,1312
4012,660,790
15226,2529,3131
10449,1772,2194
9392,1584,1817
16611,2847,3645
13008,2136,2665
11062,1959,2482
9767,1573,1888
45217,7503,8789
15870,2691,3170
22589,3651,4994
11297,1937,2468
12842,2194,2812
4133,720,849
1505,253,320
7131,1161,1694
11972,2068,2766
7216,1256,1618
4521,769,927
13829,2192,2852
3848,660,891
11173,1994,2542
15162,2395,3140
8212,1390,1931
22692,3872,4864
6531,1107,1358
5117,879,1090
38095,6751,8230
10213,1809,2397
7697,1368,1667
4415,745,1010
11235,1947,2553
3774,669,782
114519,19448,24971
15397,2635,3179
36084,6197,7438
8511,1437,1801
4597,749,930
1745,297,379
1304,215,250
5358,919,1153
668,111,132
1734,291,371
10673,1965,2448
19008,3138,4328
18473,3235,3719
33450,5816,7001
17668,3095,3746
33322,5829,6915
14553,2428,3131
34578,6105,7840
12687,2174,2797
12837,2265,3023
7970,1307,1748
1959,335,402
17183,2942,3872
8811,1491,1736
3141,526,666
19110,3318,4256
7023,1177,1430
3567,596,770
3751,627,816
11442,1915,2380
757,131,164
8193,1372,1821
15551,2656,3315
1259,235,300
8274,1337,1608
3007,522,636
4287,759,939
588,105,126
6720,1139,1468
4871,829,1017
5937,980,1182
59801,10219,12409
73566,12616,15072
27141,4825,6075
49420,8247,10142
1102,192,226
3800,623,815
10553,1795,2281
11597,2012,2535
34119,5975,7369
2552,418,591
8127,1361,1767
3922,645,904
2943,462,557
2489,400,488
3338,580,747
13600,2233,2652
51748,8754,11345
17425,2857,3519
3947,658,868
12627,2215,2983
5990,1010,1183
11339,1892,2407
21405,3707,4439
18466,3154,4091
1372,231,273
2139,374,472
96651,16728,20200
764,140,160
12037,2087,2764
11194,1887,2326
17112,2934,3878
105496,17820,22057
1506,249,300
21114,3596,4514
2921,482,620
4644,780,920
1968,303,414
3177,515,626
5976,1030,1230
6228,1095,1330
18776,3007,3819
5770,974,1309
27017,4715,5896
22490,3760,4938
10733,1782,2132
14610,2443,3159
5753,969,1310
5069,857,1127
21687,3700,4580
7085,1152,1493
15258,2699,3319
7160,1222,1517
7375,1206,1525
28839,5058,6150
3016,519,689
2367,382,473
83322,14083,18310
3129,531,618
4177,685,841
7666,1309,1631
17352,2850,3472
8990,1484,1989
26667,4441,5545
8906,1591,1841
8788,1574,1891
1244,233,269
49759,8168,9769
86172,15219,18762
4174,682,881
28774,5063,6050
3505,591,744
5838,997,1338
22348,3791,4815
14403,2444,3086
5137,913,1288
4962,854,1096
1286,209,273
2716,447,573
567,103,131
9657,1698,1984
6095,1019,1405
4964,852,1104
2515,448,581
6551,1032,1383
1710,283,353
6087,1049,1287
1395,250,312
15459,2690,3688
1120,184,235
7114,1224,1641
7708,1236,1560
17654,2942,4029
16904,2997,3754
4848,840,1158
10590,1804,2240
9597,1681,2005
8039,1350,1647
262,43,60
5375,937,1188
7961,1259,1855
12440,2069,2743
13443,2276,2873
4560,826,1014
26047,4363,5371
865,152,193
10058,1745,2196
7848,1268,1699
9699,1707,2272
5707,971,1241
7855,1266,1676
5476,904,1166
5014,879,1106
4357,746,928
52949,8616,10756
55391,9460,12103
6894,1180,1447
3131,546,663
6747,1114,1407
4824,816,1028
18566,3207,3963
34070,5665,7169
29602,5203,6231
1337,224,337
14490,2447,3097
10763,1845,2335
14840,2737,3572
5644,943,1101
11136,1910,2621
11963,2137,2711
9290,1608,2081
6835,1205,1508
11355,2011,2462
6089,1063,1355
39681,6542,8372
30412,5255,6493
803,140,156
10183,1755,2273
9875,1627,2210
19245,3285,4271
10325,1699,2170
14490,2478,3069
45962,7742,9349
23055,3895,5014
15088,2491,3061
13955,2365,3196
9409,1636,2063
19897,3603,4493
6886,1158,1392
10984,1785,2254
17396,2923,3848
1979,317,402
9763,1743,2213
6357,1078,1383
7211,1193,1573
6778,1094,1417
654,104,142
10727,1807,2406
10427,1868,2611
22941,3780,4612
6398,1066,1344
6607,1159,1440
13859,2363,3065
14145,2515,3077
23377,3948,4839
11066,1858,2270
17339,2874,3877
17988,3132,4069
13190,2249,2822
36713,6110,7106
5378,902,1120
12140,2036,2542
4100,680,827
2618,444,533
9717,1776,2237
924,168,197
22549,3859,4972
17131,3108,3895
8121,1403,1824
23793,4018,5423
4923,839,1070
15747,2768,3539
27425,4691,5960
4425,747,958
1874,314,383
1525,255,358
2825,477,631
1150,193,226
95796,16256,20765
19355,3205,4158
16467,2740,3405
22922,3835,4837
19082,3413,4299
17253,3120,3996
5833,1007,1471
9096,1517,2040
9658,1696,2210
1622,278,334
6585,1115,1485
434,78,113
13513,2306,2987
7273,1267,1519
3659,600,716
2569,445,517
8194,1336,1630
2361,412,503
10986,1873,2290
8539,1512,1987
45069,7709,9496
6051,1016,1289
36224,6295,7773
9570,1664,2032
5738,995,1215
2426,346,501
620,95,129
3000,495,629
3830,627,749
25823,4375,5702
2062,377,465
29371,4798,5869
2628,452,535
747,126,160
3840,662,899
372,70,91
529,95,126
4216,717,956
5140,891,1143
19708,3471,4699
1137,185,247
3735,625,819
4025,674,838
8606,1529,1964
46265,7866,10242
8956,1518,1999
12807,2306,2825
4107,707,914
3400,588,735
1086,189,230
4073,663,869
64062,11000,13959
28859,4857,6006
21898,3706,4605
3882,675,845
18723,3179,4151
6456,1096,1383
1725,295,356
1126,193,233
2435,402,513
781,139,179
1598,280,325
6532,1125,1405
1801,323,389
21255,3649,4350
15221,2650,3461
16582,2726,3576
40923,7026,8530
11103,1880,2448
1847,323,397
6648,1114,1337
24070,4242,5331
34186,5790,7519
11927,2021,2340
24216,4218,5394
1828,300,375
511,84,99
22233,3952,4949
9941,1677,2193
7810,1321,1714
5800,980,1288
12060,1929,2552
8327,1438,1744
31982,5450,6366
34756,6100,7421
21269,3647,4360
3669,626,826
1230,230,283
757,133,164
4036,691,951
3557,640,805
10186,1825,2184
69449,11913,14655
36414,6370,7922
1627,273,334
754,135,167
3318,577,716
9603,1620,2067
4199,725,1019
1124,202,239
582,100,127
968,171,209
912,166,187
8839,1538,1871
20627,3418,4411
6773,1166,1433
11956,2041,2506
6839,1118,1409
9999,1747,2092
27244,4606,5483
4383,756,944
4669,740,917
17842,3185,4141
945,155,188
17531,2887,3474
14512,2424,3027
6859,1221,1598
5756,931,1191
6857,1232,1598
6782,1199,1591
2802,511,672
2953,521,636
48631,8314,10262
9635,1693,2137
2199,375,464
33926,5886,7294
4228,714,922
10085,1679,2233
5735,944,1133
8974,1540,1877
8260,1395,1834
8285,1417,1894
18334,3102,3832
2580,456,564
4706,751,1001
1802,315,379
1595,257,308
17952,3024,3629
20435,3597,4605
15702,2766,3506
8915,1446,1910
13567,2360,2902
58064,9972,11964
1339,219,266
13193,2308,2769
16366,2746,3676
11705,2013,2743
42139,7399,9466
7613,1274,1519
9942,1701,2489
1081,171,209
3731,644,797
21096,3542,4701
1425,243,302
2940,477,653
3257,548,766
11160,1913,2435
25957,4522,5779
3174,501,597
1341,221,326
3554,594,676
16334,2810,3492
13550,2291,3037
4461,752,1057
22026,3702,4489
15499,2686,3421
19522,3283,4480
9971,1657,2156
1595,280,340
1208,209,305
3626,627,824
2463,425,544
44413,7707,9700
962,172,203
1752,289,345
2831,456,615
17799,3069,3781
15035,2554,3139
1069,181,233
2955,491,654
49737,8071,9932
22857,3829,5133
6485,1067,1315
5122,854,986
23189,4043,5233
17180,2889,3714
21445,3580,4472
3946,693,869
3976,688,786
3751,645,873
16328,2819,3414
1200,194,269
33605,5808,7318
3472,609,727
3134,507,640
2162,356,425
3032,522,603
916,163,199
4659,800,1062
5824,990,1300
4444,752,957
2428,410,532
7445,1257,1592
9200,1618,2123
5430,986,1181
3759,611,779
13677,2369,3019
21649,3674,4819
7577,1331,1694
3355,550,713
19463,3327,4057
9493,1684,2117
34739,5799,7422
4190,721,927
3577,613,779
7578,1277,1634
10513,1848,2294
14928,2564,3383
46248,8078,9966
8113,1289,1620
4238,715,871
11012,1910,2461
12467,2147,2742
27730,4559,5850
45793,7704,10004
1859,304,406
4114,665,829
1621,276,361
1209,203,254
126262,22208,29786
4058,688,839
1617,274,352
7595,1318,1701
3503,620,729
7762,1278,1475
16452,2773,3379
5845,954,1183
3942,668,903
2003,344,429
21758,3706,4647
2204,380,509
6559,1181,1511
17921,3090,3878
12494,1985,2561
8967,1450,1805
15387,2593,3475
12822,2221,2822
1932,322,421
27557,4561,5669
984,160,199
3617,621,800
5031,841,1110
18160,3122,4293
13374,2311,2825
2838,482,577
26977,4619,5497
952,161,222
5284,898,1105
20425,3495,4304
12627,2108,2743
3416,580,737
11999,2125,2747
18476,3161,4078
1170,197,243
2199,370,462
10608,1850,2262
23305,3976,5066
24662,4296,5424
6058,1066,1317
11479,2001,2543
17028,3016,3688
1684,300,422
1232,208,238
12750,2131,2765
8765,1481,1843
3885,690,937
1056,181,210
2257,390,464
5528,949,1164
8567,1509,1814
4858,806,1081
17573,3056,3839
56717,9363,11939
8827,1560,2093
6002,1070,1464
26917,4844,5820
6863,1135,1366
2121,344,465
7751,1325,1718
6003,978,1294
3421,572,709
4527,782,992
9009,1515,1775
24106,3961,5173
26757,4818,5902
4938,803,1007
10228,1703,2203
2597,451,553
86258,14709,18806
9878,1720,2181
5075,899,1198
22047,3767,4683
18046,3094,3966
6793,1159,1437
11587,1954,2525
26051,4318,5341
16709,2973,3725
7248,1274,1576
28698,4856,6022
11705,2105,2985
3567,631,843
13302,2230,2860
8205,1454,1814
8642,1474,1816
8622,1427,1813
4558,742,918
30146,5196,6267
30119,5181,6284
14207,2444,3516
24229,4151,5116
4776,847,1014
7999,1343,1707
16996,2811,3512
936,160,206
3358,580,703
4739,795,1024
6497,1109,1324
2908,519,644
36615,6290,7674
7931,1367,1713
5023,911,1258
7484,1273,1457
3869,613,779
133786,22394,27435
1086,175,233
4634,805,977
12813,2123,2575
3726,617,850
16745,2682,3210
2851,458,581
11915,1939,2419
6690,1113,1411
1269,210,263
328,59,76
2987,508,638
5601,1018,1292
44146,7891,9870
46998,8172,9715
3668,639,765
1699,287,374
2822,490,573
29526,5070,5982
4752,727,879
4633,778,1010
2495,442,572
2667,460,644
9284,1586,2025
6066,1058,1291
10364,1815,2132
1558,275,322
19910,3526,4593
14706,2687,3549
9466,1607,2025
453,78,108
19022,3120,3738
110933,18940,23845
16493,2773,3443
2831,497,621
25651,4337,5619
9859,1670,2080
2180,386,487
5377,871,992
5253,918,1224
40164,6840,8534
1684,268,312
6284,1115,1493
8403,1522,2170
9728,1695,2160
7960,1425,1850
10575,1903,2522
130601,23469,32070
4675,818,1026
21992,3718,4603
6061,1005,1200
12302,2218,2705
12540,2128,2771
819,143,192
12412,2095,2845
9921,1638,2134
3973,681,930
43391,7224,9233
43369,7292,9152
4751,753,981
18846,3108,3786
1139,199,230
10153,1686,2206
8810,1491,1848
66952,11285,13668
58216,9524,11964
28228,4784,5957
38952,6520,7722
24984,4127,5608
20041,3497,4273
4027,659,893
9854,1591,2051
3820,659,894
7745,1307,1629
14878,2508,3393
32977,5506,6653
25652,4418,5522
5864,946,1244
11066,1891,2314
6612,1130,1479
10673,1772,2211
1793,291,356
8880,1483,1753
13708,2282,2824
2292,403,471
11247,1970,2357
13606,2401,3198
12898,2166,2757
12238,1972,2689
8293,1412,1925
13543,2268,2913
8003,1336,1611
119360,20083,25444
12337,2041,2942
9486,1732,2160
1323,223,272
178642,31413,40270
13104,2242,2651
545,97,145
18751,3088,4029
847,146,195
9587,1618,2060
7232,1272,1562
8127,1430,1907
19530,3219,4432
9900,1735,2111
2802,465,588
819,146,171
10238,1699,2133
20504,3565,4506
